date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:48:36	31721/31721	---M--	200	added ('OK')	image/png	etag:%227be9-5ee10ef2acbc0%22	http://localhost/dashboard/docs/images/create-framework-project-zf1/image1.png	/Users/fahimpc/personal/untitled%20folder/localhost/dashboard/docs/images/create-framework-project-zf1/image1.png	(from http://localhost/dashboard/docs/create-framework-project-zf1.html)
00:48:36	72432/72432	---M--	200	added ('OK')	image/png	etag:%2211af0-5ee10ef2acbc0%22	http://localhost/dashboard/docs/images/activate-use-xdebug/image2.png	/Users/fahimpc/personal/untitled%20folder/localhost/dashboard/docs/images/activate-use-xdebug/image2.png	(from http://localhost/dashboard/docs/activate-use-xdebug.html)
00:48:37	1242/1242	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2008%20Aug%202026%2018:48:36%20GMT	http://localhost/myapp/	/Users/fahimpc/personal/untitled%20folder/localhost/myapp/index.html	(from http://localhost/dashboard/docs/create-framework-project-zf1.html)
00:48:37	1242/1242	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2008%20Aug%202026%2018:48:36%20GMT	http://localhost/myapp	/Users/fahimpc/personal/untitled%20folder/localhost/myapp	(from http://localhost/dashboard/docs/create-framework-project-zf1.html)
00:48:37	120290/120290	---M--	200	added ('OK')	application/pdf	etag:%221d5e2-5ee10ef2acbc0%22	http://localhost/dashboard/docs/create-framework-project-zf1.pdf	/Users/fahimpc/personal/untitled%20folder/localhost/dashboard/docs/create-framework-project-zf1.pdf	(from http://localhost/dashboard/docs/create-framework-project-zf1.html)
00:48:38	61036/61036	---M--	200	added ('OK')	image/png	etag:%22ee6c-5ee10ef2acbc0%22	http://localhost/dashboard/docs/images/create-framework-project-zf1/image2.png	/Users/fahimpc/personal/untitled%20folder/localhost/dashboard/docs/images/create-framework-project-zf1/image2.png	(from http://localhost/dashboard/docs/create-framework-project-zf1.html)
00:48:39	33143/33143	---M--	200	added ('OK')	image/png	etag:%228177-5ee10ef2acbc0%22	http://localhost/dashboard/docs/images/create-framework-project-zf2/image1.png	/Users/fahimpc/personal/untitled%20folder/localhost/dashboard/docs/images/create-framework-project-zf2/image1.png	(from http://localhost/dashboard/docs/create-framework-project-zf2.html)
00:48:40	33586/33586	---M--	200	added ('OK')	image/png	etag:%228332-5ee10ef2acbc0%22	http://localhost/dashboard/docs/images/create-framework-project-zf2/image3.png	/Users/fahimpc/personal/untitled%20folder/localhost/dashboard/docs/images/create-framework-project-zf2/image3.png	(from http://localhost/dashboard/docs/create-framework-project-zf2.html)
00:48:40	56006/56006	---M--	200	added ('OK')	image/png	etag:%22dac6-5ee10ef2acbc0%22	http://localhost/dashboard/docs/images/create-framework-project-zf2/image2.png	/Users/fahimpc/personal/untitled%20folder/localhost/dashboard/docs/images/create-framework-project-zf2/image2.png	(from http://localhost/dashboard/docs/create-framework-project-zf2.html)
00:48:43	67690/67690	---M--	200	added ('OK')	application/pdf	etag:%221086a-5ee10ef2acbc0%22	http://localhost/dashboard/docs/troubleshoot-apache.pdf	/Users/fahimpc/personal/untitled%20folder/localhost/dashboard/docs/troubleshoot-apache.pdf	(from http://localhost/dashboard/docs/troubleshoot-apache.html)
00:48:43	95662/95662	---M--	200	added ('OK')	image/png	etag:%22175ae-5ee10ef2acbc0%22	http://localhost/dashboard/docs/images/create-framework-project-zf2/image4.png	/Users/fahimpc/personal/untitled%20folder/localhost/dashboard/docs/images/create-framework-project-zf2/image4.png	(from http://localhost/dashboard/docs/create-framework-project-zf2.html)
00:48:43	59299/59299	---M--	200	added ('OK')	image/png	etag:%22e7a3-5ee10ef2acbc0%22	http://localhost/dashboard/docs/images/troubleshoot-apache/image1.png	/Users/fahimpc/personal/untitled%20folder/localhost/dashboard/docs/images/troubleshoot-apache/image1.png	(from http://localhost/dashboard/docs/troubleshoot-apache.html)
00:48:43	8742/8742	---M--	200	added ('OK')	application/pdf	etag:%222226-5ee10ef2acbc0%22	http://localhost/dashboard/docs/change-mysql-temp-dir.pdf	/Users/fahimpc/personal/untitled%20folder/localhost/dashboard/docs/change-mysql-temp-dir.pdf	(from http://localhost/dashboard/docs/change-mysql-temp-dir.html)
00:48:43	9660/9660	---M--	200	added ('OK')	application/pdf	etag:%2225bc-5ee10ef2acbc0%22	http://localhost/dashboard/docs/increase-php-file-upload-limit.pdf	/Users/fahimpc/personal/untitled%20folder/localhost/dashboard/docs/increase-php-file-upload-limit.pdf	(from http://localhost/dashboard/docs/increase-php-file-upload-limit.html)
00:48:44	34507/34507	---M--	200	added ('OK')	application/pdf	etag:%2286cb-5ee10ef2acbc0%22	http://localhost/dashboard/docs/access-phpmyadmin-remotely.pdf	/Users/fahimpc/personal/untitled%20folder/localhost/dashboard/docs/access-phpmyadmin-remotely.pdf	(from http://localhost/dashboard/docs/access-phpmyadmin-remotely.html)
00:48:44	12892/12892	---M--	200	added ('OK')	application/pdf	etag:%22325c-5ee10ef2acbc0%22	http://localhost/dashboard/docs/auto-start-xampp.pdf	/Users/fahimpc/personal/untitled%20folder/localhost/dashboard/docs/auto-start-xampp.pdf	(from http://localhost/dashboard/docs/auto-start-xampp.html)
00:48:44	25777/25777	---M--	200	added ('OK')	image/png	etag:%2264b1-5ee10ef2acbc0%22	http://localhost/dashboard/docs/images/access-phpmyadmin-remotely/image1.png	/Users/fahimpc/personal/untitled%20folder/localhost/dashboard/docs/images/access-phpmyadmin-remotely/image1.png	(from http://localhost/dashboard/docs/access-phpmyadmin-remotely.html)
00:48:45	243884/243884	---M--	200	added ('OK')	application/pdf	etag:%223b8ac-5ee10ef2acbc0%22	http://localhost/dashboard/docs/create-framework-project-zf2.pdf	/Users/fahimpc/personal/untitled%20folder/localhost/dashboard/docs/create-framework-project-zf2.pdf	(from http://localhost/dashboard/docs/create-framework-project-zf2.html)
